unnamed_col,RowId,ORDER-ID,ORDER DATE,ShipDate,SHIP_MODE,CUST-ID,CUSTOMER NAME,Segment,Country,City,State,Postal Code ,Region ,Product ID,Category,SubCategory,Product  Name,Sales USD,QTY ,Discount%,PROFIT($),Notes (Dirty)
3580,3581,CA-2016-104157,25/07/2016,29/07/2016,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,39212.0,North,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",2430.08,8,0.0,388.8128,
9421,9422,CA-2014-145254,07-23-2014,27/07/2014,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122.0,North,TEC-PH-10000441,Technology,Phones,VTech DS6151,604.752,6,0.2,60.4752,
5003,5004,CA-2016-155033,,,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Los Angeles,California,90032.0,North,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,10.56,2,0.0,5.0688,
5079,5080,US-2017-133312,2017-11-25,2017-11-29,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,San Francisco,California,94122.0,North,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,3,0.15,$-29.61,
1645,1646,CA-2015-111829,19/03/2015,2015-03-20,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115.0,North,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,209.7,2,0.0,100.656,
8080,8081,CA-2015-150714,10-26-2015,,Standard Class,KH-16690, Kristen Hastings ,Corporate,United States,Springfield,Oregon,97477,North,OFF-LA-10001474,OFFICE SUPPLIES,Labels,Avery 477,146.544,6,0.2,47.6268,
7814,7815,US-2017-109316,,,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049.0,North,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666,2,0.15,140.9568,
1,2,CA-2016-152156,,,Second Class,CG-12520,Claire Gute,Consumer,United States,Henderson,Kentucky,42420.0,North,FUR-CH-10000454,FURNITURE,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",731.94,3,0.0,219.582,
296,297,CA-2014-111451,26/12/2014,12-28-2014,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,North,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88,
4866,4867,CA-2017-122490,13/11/2017,2017-11-18,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103.0,North,OFF-BI-10001718,OFFICE SUPPLIES,Binders,GBC DocuBind P50 Personal Binding Machine,563.024,11,0.2,190.0206,
2875,2876,US-2016-167339,2016-01-21,01-23-2016,Second Class,TD-20995,Tamara Dahlen,Consumer,United States,San Diego,California,92037.0,North,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,153.568,2,0.2,-5.7588,
2785,2786,CA-2015-149972,2015-09-21,2015-09-23,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,North,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,601.536,4,0.2,0.0,
2857,2858,CA-2016-154690,2016-08-15,2016-08-17,Second Class,CC-12370,Christopher Conant,Consumer,United States,Fayetteville,North Carolina,28314.0,North,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,225.296,2,0.2,22.5296,
5426,5427,CA-2016-153598,,,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,North,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.9,6,0.0,51.474,
9416,9417,CA-2015-127824,10-18-2015,2015-10-22,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,98115.0,North,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,0.0,3.2352,
7340,7341,CA-2014-116190,07-26-2014,,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Atlanta,Georgia,30318.0,North,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",67.88,2,0.0,18.3276,
2937,2938,US-2016-169040,,,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105.0,North,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,,7,0.0,116.5976,
271,272,CA-2015-155334,30/07/2015,2015-07-31,First Class,HA-14920, Helen Andreada ,Consumer,United States,San Francisco,California,94109,North,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,0.0,92.3692,
5321,5322,US-2017-162558,,,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918.0,North,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34.236,4,0.7,-26.2476,
4784,4785,CA-2015-104346,,16/12/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906.0,North,OFF-AR-10001473,Office Supplies,Art,Newell 313,$13.12,5,0.2,$1.15,
2237,2238,CA-2016-122322,,2016-07-21,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Provo,Utah,84604.0,North,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,44.4,5,0.0,12.432,
6724,6725,CA-2016-128811,,2016-09-16,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,98103.0,North,OFF-FA-10000585,OFFICE SUPPLIES,Fasteners,OIC Bulk Pack Metal Binder Clips,10.47,3,0.0,4.8162,
4801,4802,US-2016-148901,14/05/2016,2016-05-19,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216.0,North,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,10.38,2,0.7,-7.612,
7515,7516,US-2017-167920,,,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,North,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,214.9,5,0.0,62.321,
8399,8400,CA-2015-133837,04-13-2015,18/04/2015,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Glendale,Arizona,85301.0,North,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1,0.2,0.8058,
6634,6635,CA-2017-144498,,,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,28205.0,North,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,68.541,11,0.7,-52.5481,
8473,8474,CA-2015-169733,22/10/2015,2015-10-26,Second Class,GM-14500,Gene McClure,Consumer,United States,Hollywood,Florida,33021.0,North,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,9.952,1,0.2,$1.00,
6363,6364,CA-2017-110443,2017-11-21,2017-11-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059.0,North,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1039.992,1,0.2,103.9992,
8891,8892,CA-2016-162159,09-16-2016,2016-09-18,1st Class,CR-12625,Corey Roper,Home Office,United States,Columbus,Georgia,31907.0,North,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",121.78,2,0.0,30.445,
5472,5473,CA-2017-116946,19/12/2017,23/12/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134.0,North,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2,0.2,-17.6076,
2959,2960,CA-2015-158456,24/12/2015,2015-12-29,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90032.0,North,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4,0.0,21.5824,
5390,5391,CA-2017-163874,,,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Seattle,Washington,98105.0,North,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352,3,0.2,9.5526,
5375,5376,CA-2017-134152,27/05/2017,31/05/2017,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103.0,North,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,$98.16,6,0.0,9.816,
516,517,CA-2017-127432,22/01/2017,2017-01-27,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405.0,North,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0.0,$13.89,
3753,3754,CA-2017-161956,2017-08-27,2017-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,North,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,2,0.2,294.5488,
1389,1390,US-2016-108504,,,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,North,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,$484.83,3,0.0,126.0558,
4988,4989,CA-2016-149279,24/04/2016,2016-04-28,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906.0,North,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,3.108,2,0.7,-2.1756,
8728,8729,CA-2015-103870,27/12/2015,31/12/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130.0,North,FUR-BO-10002853,FURNITURE,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,131.104,2,0.2,8.194,
5902,5903,US-2017-153948,,,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122.0,North,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0.0,$28.17,
8622,8623,US-2016-114230,11-27-2016,,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Phoenix,Arizona,85023,North,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,39.808,4,0.2,3.9808,
4748,4749,CA-2016-120005,,,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110.0,North,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3,0.0,11.9952,
7466,7467,CA-2016-138282,19/05/2016,05-23-2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Los Angeles,California,90008,North,OFF-AP-10001366,OFFICE SUPPLIES,Appliances,Staple holder,,8,0.0,23.7168,
7633,7634,US-2017-158526,29/12/2017,,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,North,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53,1,0.0,5.8891,
9941,9942,CA-2017-164028,,11-30-2017,Standard Class,JL-15835, John Lee ,Consumer,United States,San Francisco,California,94122.0,North,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,223.58,14,0.0,87.1962,
8115,8116,CA-2017-101014,08-29-2017,,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90049.0,North,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,0.0,41.4456,
7211,7212,US-2016-119046,,,Standard,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115.0,North,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648,12,0.2,18.7224,
6517,6518,US-2017-116652,09-15-2017,19/09/2017,Standard,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,North,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,99.3,10,0.0,41.706,
6429,6430,CA-2014-165764,,,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,North,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,$25.98,2,0.2,$-1.62,
6180,6181,CA-2015-158421,21/09/2015,09-26-2015,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,North,TEC-PH-10000369,Technology,Phones,HTC One Mini,629.95,5,0.0,176.386,
9980,9981,US-2015-151435,,,2nd Class,SW-20455, Shaun Weien ,Consumer,United States,Lafayette,Louisiana,,North,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,85.98,1,0.0,22.3548,
6,7,CA-2014-115812,,2014-06-14,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Los Angeles,California,90032.0,North,OFF-AR-10002833,Office Supplies,Art,Newell 322,7.28,4,0.0,1.9656,
1048,1049,CA-2014-139192,27/05/2014,,Second Class,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,94109.0,North,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,1113.504,12,0.2,125.2692,
8469,8470,US-2017-132031,23/04/2017,2017-04-27,Standard Class,PN-18775, Parhena Norris ,Home Office,United States,Clarksville,Tennessee,37042.0,North,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,387.136,4,0.2,-14.5176,
1385,1386,US-2016-108504,,,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,North,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",18.84,3,0.0,7.1592,
3447,3448,CA-2017-102554,,06-15-2017,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Auburn,Alabama,36830.0,North,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2,0.0,1.0904,
5347,5348,CA-2017-108539,2017-03-21,03-23-2017,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045.0,North,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.544,2,0.2,2.8836,
2068,2069,CA-2015-133452,04-13-2015,19/04/2015,Standard Class,ZC-21910, Zuschuss Carroll ,Consumer,United States,Pomona,California,91767.0,North,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,199.96,4,0.0,69.986,
5608,5609,CA-2015-168634,,,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Francisco,California,94109.0,North,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2,0.0,2.0228,
3839,3840,CA-2014-126760,2014-07-26,,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031.0,North,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,134.01,9,0.0,36.1827,
6658,6659,CA-2017-135937,2017-02-20,27/02/2017,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234.0,North,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.704,2,0.2,16.3172,
3523,3524,CA-2016-137673,,,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Diego,California,92105,North,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,116.0,8,0.0,29.0,
4963,4964,CA-2014-156587,,,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103.0,North,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3,0.0,4.8588,
5230,5231,CA-2017-124436,2017-03-19,03-22-2017,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727.0,North,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16,5,0.2,8.7145,
129,130,US-2016-125969,,,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,,North,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.2416,
2506,2507,CA-2014-143917,07-25-2014,07-27-2014,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122.0,North,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,77.92,8,0.0,34.2848,
8652,8653,CA-2014-142769,2014-09-13,09-13-2014,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103.0,North,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0.0,2.19,
6178,6179,CA-2015-158421,09-21-2015,2015-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,North,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,23.92,4,0.0,$11.72,
7525,7526,CA-2014-125731,,16/09/2014,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,97030.0,North,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,0.2,148.704,
1737,1738,CA-2015-130204,,,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,94122.0,North,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0.0,8.4888,
1704,1705,CA-2016-106306,,,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Glendale,Arizona,85301.0,North,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.702,3,0.7,-7.1148,
4791,4792,CA-2015-104346,,2015-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906.0,North,OFF-PA-10001166,Office Supplies,Paper,Xerox 1932,85.056,3,0.2,28.7064,
6994,6995,CA-2015-109386,,2015-11-13,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666.0,North,OFF-AR-10000122,Office Supplies,Art,Newell 314,27.9,5,0.0,6.975,
6577,6578,CA-2015-153752,,,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Arlington,Virginia,22204.0,North,TEC-PH-10001615,Technology,Phones,AT&T CL82213,173.94,6,0.0,50.4426,
7598,7599,CA-2014-131947,2014-09-17,09-22-2014,Standard,JA-15970, Joseph Airdo ,Consumer,United States,Springfield,Oregon,97477.0,North,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,38.256,3,0.2,4.782,
9227,9228,CA-2017-140515,2017-03-19,2017-03-24,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90008,North,OFF-AP-10001205, OFFICE SUPPLIES  ,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,7,0.0,106.7808,
2796,2797,CA-2014-154599,,04-17-2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278.0,North,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.499,3,0.15,-18.147,
5961,5962,CA-2014-140732,,2014-11-13,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004.0,North,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,575.928,9,0.2,57.5928,
4610,4611,US-2017-141852,,2017-11-14,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Oceanside,California,92054.0,North,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0.0,20.7328,
485,486,CA-2017-140963,,06-13-2017,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045.0,North,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5,0.15,-30.245,
9595,9596,CA-2017-104619,24/01/2017,2017-01-29,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123.0,North,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,0.0,6.7236,
4019,4020,CA-2015-165624,2015-08-23,08-28-2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318.0,North,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,0.0,6.7236,
8491,8492,CA-2017-106824,,,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Los Angeles,California,90049,North,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",$5.94,3,0.0,0.1188,
1200,1201,CA-2016-114727,18/07/2016,2016-07-24,Standard Class,LS-16945, Linda Southworth ,Corporate,United States,Denver,Colorado,80219.0,North,FUR-CH-10002335,FURNITURE,Chairs,Hon GuestStacker Chair,544.008,3,0.2,40.8006,
2155,2156,CA-2016-111115,2016-07-25,2016-07-27,Second Class,LB-16735,Larry Blacks,Consumer,United States,Los Angeles,California,90032,North,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,21.48,6,0.0,10.74,
7869,7870,US-2017-166233,,,Standard Class,MO-17950,,Consumer,United States,Jacksonville,North Carolina,28540.0,North,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24.0,2,0.2,-2.7,
6223,6224,CA-2017-140627,23/12/2017,27/12/2017,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,37075.0,North,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,12.264,7,0.2,1.0731,
74,75,US-2015-134026,26/04/2015,,Standard,JE-15745, Joel Eaton ,Consumer,United States,Memphis,Tennessee,38109.0,North,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1,0.2,-18.196,
3290,3291,CA-2015-157770,13/12/2015,2015-12-15,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592,North,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0.0,15.2208,
2475,2476,CA-2016-114972,,,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032.0,North,OFF-LA-10004545,Office Supplies,Labels,Avery 50,87.71,7,0.0,41.2237,
7767,7768,CA-2015-169299,2015-08-24,08-26-2015,First Class,DO-13435,Denny Ordway,Consumer,United States,Portland,Oregon,97206.0,North,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.2,0.7152,
6293,6294,CA-2015-151253,04-22-2015,2015-04-26,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008.0,North,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,3,0.0,16.6764,
5779,5780,CA-2014-105270,,11-18-2014,Standard,AP-10915, Arthur Prichep ,Consumer,United States,Los Angeles,California,90008.0,North,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,112.648,1,0.2,11.2648,
8358,8359,CA-2014-110555,,2014-04-18,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405.0,North,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,$105.58,2,0.2,9.2386,
249,250,CA-2016-154739,,2016-12-15,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,California,94109,North,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372,
8486,8487,CA-2017-124716,2017-03-27,31/03/2017,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,93727.0,North,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.2608,
172,173,CA-2014-118962,,,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,,North,OFF-PA-10001144, Office Supplies  ,Paper,Xerox 1913,110.96,2,0.0,53.2608,
2098,2099,CA-2017-124401,,,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Portland,Oregon,97206.0,North,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,37.68,3,0.2,2.355,
6067,6068,CA-2017-166695,20/05/2017,05-24-2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712.0,North,FUR-CH-10000225,FURNITURE,Chairs,"Global Geo Office Task Chair, Gray",518.272,8,0.2,-97.176,
1877,1878,CA-2017-118885,29/12/2017,,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049.0,North,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",393.568,4,0.2,$-44.28,
2960,2961,CA-2017-143665,04-26-2017,,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98115.0,North,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,20.34,3,0.0,9.3564,
3758,3759,CA-2015-167745,09-18-2015,09-23-2015,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049.0,North,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",,2,0.0,5.4896,
6150,6151,US-2016-106600,,,First Class,RM-19375, Raymond Messe ,Consumer,United States,Columbus,Georgia,31907.0,North,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",,5,0.0,$88.72,
7003,7004,CA-2014-133158,2014-08-19,21/08/2014,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045.0,North,OFF-BI-10000632,OFFICE SUPPLIES,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732,
4270,4271,CA-2015-166975,2015-11-26,11-30-2015,Standard Class,SH-20635,,Corporate,United States,Jackson,Tennessee,38301.0,North,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,692.472,11,0.2,190.4298,
2201,2202,US-2014-165659,,,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Little Rock,Arkansas,72209.0,North,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,881.93,7,0.0,229.3018,
5493,5494,CA-2014-105249,28/11/2014,2014-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122.0,North,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,4,0.0,19.872,
7514,7515,US-2017-167920,,,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,North,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",29.36,2,0.0,13.5056,
7077,7078,CA-2016-106950,,,Standard,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205.0,North,OFF-BI-10000014, Office Supplies  ,Binders,Heavy-Duty E-Z-D Binders,22.911,7,0.7,-17.5651,
7776,7777,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553.0,North,OFF-FA-10003485,Office Supplies,Fasteners,Staples,7.86,3,0.0,3.6156,
7463,7464,CA-2016-103709,,15/09/2016,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277.0,North,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0.0,3.72,
3526,3527,CA-2017-148922,,2017-12-15,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212.0,North,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,$38.97,3,0.0,0.7794,
